workload,time,page_id
zipf,3369,2
zipf,3370,24
zipf,3371,0
zipf,3372,18
zipf,3373,0
zipf,3374,2
zipf,3375,1
zipf,3376,0
zipf,3377,27
zipf,3378,2
zipf,3379,36
zipf,3380,0
zipf,3381,20
zipf,3382,29
zipf,3383,3
zipf,3384,0
zipf,3385,7
zipf,3386,3
zipf,3387,33
zipf,3388,2
zipf,3389,0
zipf,3390,0
zipf,3391,7
zipf,3392,41
zipf,3393,0
zipf,3394,9
zipf,3395,30
zipf,3396,0
zipf,3397,0
zipf,3398,7
zipf,3399,5
zipf,3400,0
zipf,3401,16
zipf,3402,3
zipf,3403,26
zipf,3404,21
zipf,3405,14
zipf,3406,3
zipf,3407,0
zipf,3408,2
zipf,3409,0
zipf,3410,6
zipf,3411,0
zipf,3412,2
zipf,3413,0
zipf,3414,0
zipf,3415,0
zipf,3416,5
zipf,3417,12
zipf,3418,0
zipf,3419,18
zipf,3420,19
zipf,3421,1
zipf,3422,6
zipf,3423,1
zipf,3424,0
zipf,3425,3
zipf,3426,0
zipf,3427,21
zipf,3428,29
zipf,3429,15
zipf,3430,3
zipf,3431,3
zipf,3432,44
zipf,3433,0
zipf,3434,0
zipf,3435,3
zipf,3436,1
zipf,3437,1
zipf,3438,0
zipf,3439,4
zipf,3440,0
zipf,3441,0
zipf,3442,0
zipf,3443,1
zipf,3444,21
zipf,3445,1
zipf,3446,6
zipf,3447,10
zipf,3448,1
zipf,3449,15
zipf,3450,7
zipf,3451,3
zipf,3452,0
zipf,3453,0
zipf,3454,46
zipf,3455,12
zipf,3456,32
zipf,3457,25
zipf,3458,0
zipf,3459,12
zipf,3460,2
zipf,3461,12
zipf,3462,0
zipf,3463,0
zipf,3464,10
zipf,3465,13
zipf,3466,5
zipf,3467,0
zipf,3468,1
zipf,3469,39
zipf,3470,2
zipf,3471,2
zipf,3472,3
zipf,3473,1
zipf,3474,3
zipf,3475,1
zipf,3476,15
zipf,3477,26
zipf,3478,31
zipf,3479,3
zipf,3480,2
zipf,3481,8
zipf,3482,17
zipf,3483,3
zipf,3484,7
zipf,3485,10
zipf,3486,6
zipf,3487,10
zipf,3488,0
zipf,3489,2
zipf,3490,4
zipf,3491,0
zipf,3492,19
zipf,3493,4
zipf,3494,0
zipf,3495,15
zipf,3496,8
zipf,3497,10
zipf,3498,1
zipf,3499,18
zipf,3500,1
zipf,3501,3
zipf,3502,0
zipf,3503,5
zipf,3504,8
zipf,3505,3
zipf,3506,2
zipf,3507,14
zipf,3508,7
zipf,3509,0
zipf,3510,37
zipf,3511,8
zipf,3512,45
zipf,3513,40
zipf,3514,28
zipf,3515,10
zipf,3516,4
zipf,3517,0
zipf,3518,3
zipf,3519,11
zipf,3520,3
zipf,3521,20
zipf,3522,0
zipf,3523,1
zipf,3524,2
zipf,3525,1
zipf,3526,0
zipf,3527,0
zipf,3528,17
zipf,3529,2
zipf,3530,0
zipf,3531,0
zipf,3532,2
zipf,3533,0
zipf,3534,8
zipf,3535,13
zipf,3536,0
zipf,3537,4
zipf,3538,0
zipf,3539,1
zipf,3540,23
zipf,3541,3
zipf,3542,22
zipf,3543,0
zipf,3544,1
zipf,3545,2
zipf,3546,2
zipf,3547,49
zipf,3548,0
zipf,3549,18
zipf,3550,19
zipf,3551,3
zipf,3552,1
zipf,3553,3
zipf,3554,0
zipf,3555,13
zipf,3556,2
zipf,3557,29
zipf,3558,5
zipf,3559,2
zipf,3560,8
zipf,3561,2
zipf,3562,25
zipf,3563,0
zipf,3564,41
zipf,3565,14
zipf,3566,19
zipf,3567,2
zipf,3568,16
zipf,3569,1
zipf,3570,10
zipf,3571,0
zipf,3572,1
zipf,3573,2
zipf,3574,1
zipf,3575,1
zipf,3576,15
zipf,3577,0
zipf,3578,9
zipf,3579,0
zipf,3580,11
zipf,3581,13
zipf,3582,1
zipf,3583,8
zipf,3584,27
zipf,3585,13
zipf,3586,1
zipf,3587,2
zipf,3588,12
zipf,3589,0
zipf,3590,13
zipf,3591,1
zipf,3592,14
zipf,3593,0
zipf,3594,0
zipf,3595,49
zipf,3596,20
zipf,3597,22
zipf,3598,35
zipf,3599,2
zipf,3600,0
zipf,3601,0
zipf,3602,2
zipf,3603,0
zipf,3604,31
zipf,3605,0
zipf,3606,0
zipf,3607,0
zipf,3608,0
zipf,3609,0
zipf,3610,6
zipf,3611,1
zipf,3612,4
zipf,3613,23
zipf,3614,4
zipf,3615,7
zipf,3616,1
zipf,3617,0
zipf,3618,1
zipf,3619,38
zipf,3620,5
zipf,3621,0
zipf,3622,2
zipf,3623,16
zipf,3624,6
zipf,3625,3
zipf,3626,22
zipf,3627,6
zipf,3628,5
zipf,3629,0
zipf,3630,0
zipf,3631,38
zipf,3632,4
zipf,3633,1
zipf,3634,4
zipf,3635,0
zipf,3636,15
zipf,3637,0
zipf,3638,13
zipf,3639,3
zipf,3640,0
zipf,3641,0
zipf,3642,14
zipf,3643,0
zipf,3644,0
zipf,3645,10
zipf,3646,1
zipf,3647,1
zipf,3648,0
zipf,3649,19
zipf,3650,0
zipf,3651,0
zipf,3652,1
zipf,3653,0
zipf,3654,1
zipf,3655,0
zipf,3656,0
zipf,3657,1
zipf,3658,22
zipf,3659,0
zipf,3660,0
zipf,3661,26
zipf,3662,23
zipf,3663,6
zipf,3664,0
zipf,3665,1
zipf,3666,0
zipf,3667,0
zipf,3668,1
zipf,3669,4
zipf,3670,1
zipf,3671,4
zipf,3672,0
zipf,3673,1
zipf,3674,12
zipf,3675,21
zipf,3676,1
zipf,3677,3
zipf,3678,0
zipf,3679,0
zipf,3680,9
zipf,3681,0
zipf,3682,1
zipf,3683,2
zipf,3684,0
zipf,3685,0
zipf,3686,1
zipf,3687,35
zipf,3688,4
zipf,3689,1
zipf,3690,0
zipf,3691,4
zipf,3692,0
zipf,3693,3
zipf,3694,10
zipf,3695,1
zipf,3696,0
zipf,3697,0
zipf,3698,0
zipf,3699,1
zipf,3700,22
zipf,3701,0
zipf,3702,4
zipf,3703,7
zipf,3704,0
zipf,3705,0
zipf,3706,1
zipf,3707,6
zipf,3708,2
zipf,3709,9
zipf,3710,20
zipf,3711,10
zipf,3712,47
zipf,3713,10
zipf,3714,18
zipf,3715,16
zipf,3716,9
zipf,3717,13
zipf,3718,31
zipf,3719,2
zipf,3720,5
zipf,3721,3
zipf,3722,18
zipf,3723,1
zipf,3724,15
zipf,3725,13
zipf,3726,38
zipf,3727,0
zipf,3728,8
zipf,3729,10
zipf,3730,31
zipf,3731,26
zipf,3732,4
zipf,3733,4
zipf,3734,0
zipf,3735,41
zipf,3736,0
zipf,3737,8
zipf,3738,13
zipf,3739,2
zipf,3740,0
zipf,3741,0
zipf,3742,19
zipf,3743,2
zipf,3744,0
zipf,3745,8
zipf,3746,0
zipf,3747,21
zipf,3748,1
zipf,3749,0
zipf,3750,0
zipf,3751,2
zipf,3752,2
zipf,3753,10
zipf,3754,2
zipf,3755,1
zipf,3756,0
zipf,3757,0
zipf,3758,30
zipf,3759,0
zipf,3760,45
zipf,3761,1
zipf,3762,0
zipf,3763,0
zipf,3764,0
zipf,3765,12
zipf,3766,2
zipf,3767,1
zipf,3768,6
zipf,3769,5
zipf,3770,32
zipf,3771,37
zipf,3772,7
zipf,3773,15
zipf,3774,13
zipf,3775,2
zipf,3776,7
zipf,3777,0
zipf,3778,10
zipf,3779,38
zipf,3780,0
zipf,3781,16
zipf,3782,31
zipf,3783,0
zipf,3784,3
zipf,3785,30
zipf,3786,37
zipf,3787,0
zipf,3788,1
zipf,3789,7
zipf,3790,0
zipf,3791,1
zipf,3792,0
zipf,3793,0
zipf,3794,3
zipf,3795,6
zipf,3796,5
zipf,3797,12
zipf,3798,1
zipf,3799,0
zipf,3800,0
zipf,3801,0
zipf,3802,1
zipf,3803,0
zipf,3804,0
zipf,3805,0
zipf,3806,6
zipf,3807,5
zipf,3808,31
zipf,3809,13
zipf,3810,3
zipf,3811,0
zipf,3812,3
zipf,3813,0
zipf,3814,1
zipf,3815,1
zipf,3816,1
zipf,3817,0
zipf,3818,7
zipf,3819,17
zipf,3820,11
zipf,3821,5
zipf,3822,3
zipf,3823,0
zipf,3824,8
zipf,3825,3
zipf,3826,0
zipf,3827,1
zipf,3828,31
zipf,3829,5
zipf,3830,2
zipf,3831,5
zipf,3832,1
zipf,3833,2
zipf,3834,0
zipf,3835,2
zipf,3836,7
zipf,3837,0
zipf,3838,13
zipf,3839,0
zipf,3840,7
zipf,3841,5
zipf,3842,6
zipf,3843,4
zipf,3844,37
zipf,3845,2
zipf,3846,9
zipf,3847,8
zipf,3848,0
zipf,3849,0
zipf,3850,1
zipf,3851,0
zipf,3852,1
zipf,3853,1
zipf,3854,4
zipf,3855,0
zipf,3856,13
zipf,3857,2
zipf,3858,8
zipf,3859,0
zipf,3860,2
zipf,3861,0
zipf,3862,6
zipf,3863,1
zipf,3864,34
zipf,3865,1
zipf,3866,3
zipf,3867,0
zipf,3868,5
zipf,3869,2
zipf,3870,1
zipf,3871,0
zipf,3872,0
zipf,3873,0
zipf,3874,49
zipf,3875,1
zipf,3876,0
zipf,3877,35
zipf,3878,0
zipf,3879,1
zipf,3880,8
zipf,3881,27
zipf,3882,8
zipf,3883,2
zipf,3884,41
zipf,3885,0
zipf,3886,45
zipf,3887,18
zipf,3888,30
zipf,3889,0
zipf,3890,0
zipf,3891,6
zipf,3892,3
zipf,3893,3
zipf,3894,29
zipf,3895,5
zipf,3896,1
zipf,3897,1
zipf,3898,0
zipf,3899,0
zipf,3900,0
zipf,3901,14
zipf,3902,7
zipf,3903,3
zipf,3904,1
zipf,3905,6
zipf,3906,14
zipf,3907,22
zipf,3908,3
zipf,3909,15
zipf,3910,2
zipf,3911,2
zipf,3912,20
zipf,3913,1
zipf,3914,1
zipf,3915,1
zipf,3916,3
zipf,3917,3
zipf,3918,6
zipf,3919,1
zipf,3920,0
zipf,3921,20
zipf,3922,1
zipf,3923,29
zipf,3924,0
zipf,3925,3
zipf,3926,3
zipf,3927,16
zipf,3928,0
zipf,3929,26
zipf,3930,3
zipf,3931,4
zipf,3932,2
zipf,3933,0
zipf,3934,2
zipf,3935,0
zipf,3936,1
zipf,3937,5
zipf,3938,2
zipf,3939,0
zipf,3940,0
zipf,3941,0
zipf,3942,0
zipf,3943,4
zipf,3944,0
zipf,3945,22
zipf,3946,0
zipf,3947,0
zipf,3948,21
zipf,3949,0
zipf,3950,1
zipf,3951,37
zipf,3952,33
zipf,3953,8
zipf,3954,0
zipf,3955,4
zipf,3956,46
zipf,3957,34
zipf,3958,0
zipf,3959,1
zipf,3960,1
zipf,3961,0
zipf,3962,7
zipf,3963,0
zipf,3964,1
zipf,3965,0
zipf,3966,2
zipf,3967,0
zipf,3968,1
zipf,3969,0
zipf,3970,36
zipf,3971,0
zipf,3972,3
zipf,3973,0
zipf,3974,0
zipf,3975,0
zipf,3976,0
zipf,3977,0
zipf,3978,2
zipf,3979,6
zipf,3980,0
zipf,3981,2
zipf,3982,4
zipf,3983,0
zipf,3984,1
zipf,3985,0
zipf,3986,0
zipf,3987,2
zipf,3988,46
zipf,3989,48
zipf,3990,43
zipf,3991,1
zipf,3992,0
zipf,3993,1
zipf,3994,0
zipf,3995,0
zipf,3996,0
zipf,3997,2
zipf,3998,1
zipf,3999,0
zipf,4000,8
zipf,4001,1
zipf,4002,18
zipf,4003,0
zipf,4004,3
zipf,4005,0
zipf,4006,2
zipf,4007,0
zipf,4008,0
zipf,4009,4
zipf,4010,0
zipf,4011,0
zipf,4012,30
zipf,4013,0
zipf,4014,3
zipf,4015,3
zipf,4016,0
zipf,4017,2
zipf,4018,0
zipf,4019,8
zipf,4020,0
zipf,4021,0
zipf,4022,1
zipf,4023,25
zipf,4024,13
zipf,4025,34
zipf,4026,6
zipf,4027,6
zipf,4028,2
zipf,4029,26
zipf,4030,2
zipf,4031,1
zipf,4032,5
zipf,4033,3
zipf,4034,0
zipf,4035,1
zipf,4036,1
zipf,4037,18
zipf,4038,1
zipf,4039,15
zipf,4040,2
zipf,4041,10
zipf,4042,0
zipf,4043,29
zipf,4044,2
zipf,4045,0
zipf,4046,0
zipf,4047,0
zipf,4048,1
zipf,4049,8
zipf,4050,34
zipf,4051,6
zipf,4052,3
zipf,4053,2
zipf,4054,16
zipf,4055,18
zipf,4056,0
zipf,4057,35
zipf,4058,1
zipf,4059,13
zipf,4060,39
zipf,4061,7
zipf,4062,0
zipf,4063,4
zipf,4064,0
zipf,4065,12
zipf,4066,0
zipf,4067,7
zipf,4068,26
zipf,4069,0
zipf,4070,1
zipf,4071,5
zipf,4072,1
zipf,4073,0
zipf,4074,0
zipf,4075,1
zipf,4076,5
zipf,4077,4
zipf,4078,0
zipf,4079,2
zipf,4080,1
zipf,4081,0
zipf,4082,9
zipf,4083,1
zipf,4084,3
zipf,4085,29
zipf,4086,3
zipf,4087,5
zipf,4088,0
zipf,4089,0
zipf,4090,0
zipf,4091,11
zipf,4092,16
zipf,4093,0
zipf,4094,0
zipf,4095,1
zipf,4096,4
zipf,4097,5
zipf,4098,7
zipf,4099,26
zipf,4100,0
zipf,4101,6
zipf,4102,3
zipf,4103,1
zipf,4104,26
zipf,4105,0
zipf,4106,8
zipf,4107,9
zipf,4108,27
zipf,4109,3
zipf,4110,1
zipf,4111,16
zipf,4112,11
zipf,4113,2
zipf,4114,11
zipf,4115,0
zipf,4116,4
zipf,4117,20
zipf,4118,1
zipf,4119,2
zipf,4120,35
zipf,4121,13
zipf,4122,23
zipf,4123,1
zipf,4124,48
zipf,4125,0
zipf,4126,3
zipf,4127,2
zipf,4128,13
zipf,4129,26
zipf,4130,9
zipf,4131,5
zipf,4132,1
zipf,4133,2
zipf,4134,2
zipf,4135,0
zipf,4136,2
zipf,4137,19
zipf,4138,8
zipf,4139,13
zipf,4140,1
zipf,4141,3
zipf,4142,0
zipf,4143,1
zipf,4144,2
zipf,4145,0
zipf,4146,0
zipf,4147,7
zipf,4148,2
zipf,4149,1
zipf,4150,0
zipf,4151,3
zipf,4152,2
zipf,4153,2
zipf,4154,4
zipf,4155,0
zipf,4156,26
zipf,4157,0
zipf,4158,2
zipf,4159,0
zipf,4160,3
zipf,4161,0
zipf,4162,19
zipf,4163,1
zipf,4164,5
zipf,4165,0
zipf,4166,0
zipf,4167,1
zipf,4168,3
zipf,4169,2
zipf,4170,38
zipf,4171,8
zipf,4172,48
zipf,4173,0
zipf,4174,12
zipf,4175,3
zipf,4176,4
zipf,4177,45
zipf,4178,6
zipf,4179,24
zipf,4180,8
zipf,4181,0
zipf,4182,7
zipf,4183,2
zipf,4184,28
zipf,4185,14
zipf,4186,0
zipf,4187,0
zipf,4188,0
zipf,4189,2
zipf,4190,0
zipf,4191,8
zipf,4192,3
zipf,4193,16
zipf,4194,0
zipf,4195,3
zipf,4196,0
zipf,4197,22
zipf,4198,0
zipf,4199,0
zipf,4200,0
zipf,4201,14
zipf,4202,0
zipf,4203,4
zipf,4204,10
zipf,4205,10
zipf,4206,0
zipf,4207,0
zipf,4208,2
zipf,4209,0
zipf,4210,7
zipf,4211,1
zipf,4212,2
zipf,4213,0
zipf,4214,3
zipf,4215,0
zipf,4216,6
zipf,4217,0
zipf,4218,42
zipf,4219,7
zipf,4220,0
zipf,4221,0
zipf,4222,1
zipf,4223,0
zipf,4224,0
zipf,4225,21
zipf,4226,4
zipf,4227,0
zipf,4228,3
zipf,4229,0
zipf,4230,42
zipf,4231,0
zipf,4232,9
zipf,4233,11
zipf,4234,0
zipf,4235,0
zipf,4236,1
zipf,4237,20
zipf,4238,3
zipf,4239,6
zipf,4240,12
zipf,4241,16
zipf,4242,2
zipf,4243,2
zipf,4244,8
zipf,4245,0
zipf,4246,18
zipf,4247,0
zipf,4248,0
zipf,4249,13
zipf,4250,1
zipf,4251,0
zipf,4252,0
zipf,4253,3
zipf,4254,17
zipf,4255,0
zipf,4256,0
zipf,4257,2
zipf,4258,36
zipf,4259,0
zipf,4260,37
zipf,4261,23
zipf,4262,0
zipf,4263,15
zipf,4264,7
zipf,4265,2
zipf,4266,1
zipf,4267,14
zipf,4268,13
zipf,4269,10
zipf,4270,49
zipf,4271,2
zipf,4272,14
zipf,4273,19
zipf,4274,0
zipf,4275,0
zipf,4276,1
zipf,4277,19
zipf,4278,0
zipf,4279,7
zipf,4280,0
zipf,4281,1
zipf,4282,4
zipf,4283,0
zipf,4284,24
zipf,4285,0
zipf,4286,26
zipf,4287,0
zipf,4288,47
zipf,4289,4
zipf,4290,0
zipf,4291,0
zipf,4292,0
zipf,4293,4
zipf,4294,14
zipf,4295,1
zipf,4296,2
zipf,4297,4
zipf,4298,3
zipf,4299,7
zipf,4300,2
zipf,4301,8
zipf,4302,49
zipf,4303,1
zipf,4304,0
zipf,4305,0
zipf,4306,3
zipf,4307,1
zipf,4308,32
zipf,4309,5
zipf,4310,3
zipf,4311,13
zipf,4312,0
zipf,4313,15
zipf,4314,0
zipf,4315,5
zipf,4316,31
zipf,4317,12
zipf,4318,18
zipf,4319,1
zipf,4320,15
zipf,4321,3
zipf,4322,5
zipf,4323,0
zipf,4324,0
zipf,4325,3
zipf,4326,0
zipf,4327,9
zipf,4328,17
zipf,4329,28
zipf,4330,0
zipf,4331,32
zipf,4332,0
zipf,4333,2
zipf,4334,17
zipf,4335,0
zipf,4336,0
zipf,4337,0
zipf,4338,2
zipf,4339,14
zipf,4340,0
zipf,4341,0
zipf,4342,3
zipf,4343,0
zipf,4344,9
zipf,4345,34
zipf,4346,11
zipf,4347,21
zipf,4348,3
zipf,4349,16
zipf,4350,0
zipf,4351,0
zipf,4352,6
zipf,4353,0
zipf,4354,23
zipf,4355,7
zipf,4356,35
zipf,4357,1
zipf,4358,2
zipf,4359,9
zipf,4360,0
zipf,4361,3
zipf,4362,6
zipf,4363,42
zipf,4364,9
zipf,4365,0
zipf,4366,2
zipf,4367,4
zipf,4368,0
zipf,4369,1
zipf,4370,0
zipf,4371,0
zipf,4372,2
zipf,4373,0
zipf,4374,4
zipf,4375,0
zipf,4376,8
zipf,4377,0
zipf,4378,24
zipf,4379,0
zipf,4380,3
zipf,4381,1
zipf,4382,0
zipf,4383,2
zipf,4384,17
zipf,4385,27
zipf,4386,1
zipf,4387,0
zipf,4388,8
zipf,4389,4
zipf,4390,0
zipf,4391,10
zipf,4392,3
zipf,4393,6
zipf,4394,1
zipf,4395,2
zipf,4396,0
zipf,4397,10
zipf,4398,0
zipf,4399,12
zipf,4400,13
zipf,4401,10
zipf,4402,0
zipf,4403,0
zipf,4404,2
zipf,4405,4
zipf,4406,28
zipf,4407,1
zipf,4408,21
zipf,4409,0
zipf,4410,1
zipf,4411,0
zipf,4412,9
zipf,4413,0
zipf,4414,0
zipf,4415,11
zipf,4416,3
zipf,4417,0
zipf,4418,0
zipf,4419,2
zipf,4420,1
zipf,4421,0
zipf,4422,4
zipf,4423,0
zipf,4424,4
zipf,4425,1
zipf,4426,0
zipf,4427,0
zipf,4428,0
zipf,4429,0
zipf,4430,1
zipf,4431,25
zipf,4432,16
zipf,4433,1
zipf,4434,4
zipf,4435,3
zipf,4436,16
zipf,4437,0
zipf,4438,0
zipf,4439,0
zipf,4440,0
zipf,4441,1
zipf,4442,21
zipf,4443,27
zipf,4444,0
zipf,4445,2
zipf,4446,1
zipf,4447,2
zipf,4448,3
zipf,4449,0
zipf,4450,17
zipf,4451,41
zipf,4452,6
zipf,4453,6
zipf,4454,3
zipf,4455,1
zipf,4456,0
zipf,4457,4
zipf,4458,0
zipf,4459,15
zipf,4460,1
zipf,4461,1
zipf,4462,1
zipf,4463,40
zipf,4464,0
zipf,4465,0
zipf,4466,0
zipf,4467,6
zipf,4468,47
zipf,4469,0
zipf,4470,26
zipf,4471,0
zipf,4472,5
zipf,4473,0
zipf,4474,2
zipf,4475,6
zipf,4476,3
zipf,4477,0
zipf,4478,16
zipf,4479,40
zipf,4480,2
zipf,4481,5
zipf,4482,12
zipf,4483,0
zipf,4484,20
zipf,4485,0
zipf,4486,11
zipf,4487,0
zipf,4488,0
zipf,4489,3
zipf,4490,3
zipf,4491,18
zipf,4492,48
zipf,4493,0
zipf,4494,0
zipf,4495,1
zipf,4496,2
zipf,4497,2
zipf,4498,19
zipf,4499,11
zipf,4500,0
zipf,4501,2
zipf,4502,5
zipf,4503,2
zipf,4504,0
zipf,4505,1
zipf,4506,1
zipf,4507,0
zipf,4508,10
zipf,4509,1
zipf,4510,4
zipf,4511,3
zipf,4512,21
zipf,4513,0
zipf,4514,0
zipf,4515,0
zipf,4516,1
zipf,4517,0
zipf,4518,11
zipf,4519,0
zipf,4520,0
zipf,4521,1
zipf,4522,11
zipf,4523,18
zipf,4524,9
zipf,4525,3
zipf,4526,8
zipf,4527,7
zipf,4528,0
zipf,4529,3
zipf,4530,11
zipf,4531,1
zipf,4532,6
zipf,4533,2
zipf,4534,2
zipf,4535,0
zipf,4536,6
zipf,4537,20
zipf,4538,0
zipf,4539,1
zipf,4540,0
zipf,4541,0
zipf,4542,46
zipf,4543,2
zipf,4544,1
zipf,4545,0
zipf,4546,43
zipf,4547,0
zipf,4548,8
zipf,4549,0
zipf,4550,0
zipf,4551,7
zipf,4552,0
zipf,4553,6
zipf,4554,0
zipf,4555,10
zipf,4556,11
zipf,4557,8
zipf,4558,0
zipf,4559,7
zipf,4560,46
zipf,4561,0
zipf,4562,0
zipf,4563,14
zipf,4564,0
zipf,4565,6
zipf,4566,10
zipf,4567,0
zipf,4568,3
zipf,4569,4
zipf,4570,1
zipf,4571,21
zipf,4572,0
zipf,4573,1
zipf,4574,18
zipf,4575,0
zipf,4576,15
zipf,4577,0
zipf,4578,2
zipf,4579,0
zipf,4580,6
zipf,4581,12
zipf,4582,18
zipf,4583,43
zipf,4584,6
zipf,4585,11
zipf,4586,2
zipf,4587,27
zipf,4588,5
zipf,4589,22
zipf,4590,0
zipf,4591,2
zipf,4592,9
zipf,4593,0
zipf,4594,0
zipf,4595,42
zipf,4596,2
zipf,4597,0
zipf,4598,1
zipf,4599,1
zipf,4600,5
zipf,4601,29
zipf,4602,45
zipf,4603,6
zipf,4604,7
zipf,4605,1
zipf,4606,19
zipf,4607,0
zipf,4608,0
zipf,4609,41
zipf,4610,20
zipf,4611,1
zipf,4612,6
zipf,4613,2
zipf,4614,1
zipf,4615,0
zipf,4616,0
zipf,4617,3
zipf,4618,2
zipf,4619,2
zipf,4620,0
zipf,4621,32
zipf,4622,5
zipf,4623,25
zipf,4624,0
zipf,4625,5
zipf,4626,18
zipf,4627,1
zipf,4628,0
zipf,4629,0
zipf,4630,0
zipf,4631,2
zipf,4632,1
zipf,4633,0
zipf,4634,5
zipf,4635,0
zipf,4636,1
zipf,4637,7
zipf,4638,0
zipf,4639,0
zipf,4640,0
zipf,4641,0
zipf,4642,2
zipf,4643,0
zipf,4644,0
zipf,4645,48
zipf,4646,28
zipf,4647,0
zipf,4648,1
zipf,4649,2
zipf,4650,17
zipf,4651,13
zipf,4652,0
zipf,4653,0
zipf,4654,1
zipf,4655,20
zipf,4656,22
zipf,4657,0
zipf,4658,4
zipf,4659,0
zipf,4660,7
zipf,4661,28
zipf,4662,2
zipf,4663,0
zipf,4664,4
zipf,4665,1
zipf,4666,14
zipf,4667,1
zipf,4668,21
zipf,4669,0
zipf,4670,0
zipf,4671,1
zipf,4672,0
zipf,4673,0
zipf,4674,6
zipf,4675,0
zipf,4676,0
zipf,4677,0
zipf,4678,0
zipf,4679,21
zipf,4680,33
zipf,4681,0
zipf,4682,10
zipf,4683,9
zipf,4684,48
zipf,4685,1
zipf,4686,0
zipf,4687,2
zipf,4688,19
zipf,4689,9
zipf,4690,2
zipf,4691,0
zipf,4692,9
zipf,4693,18
zipf,4694,1
zipf,4695,6
zipf,4696,1
zipf,4697,2
zipf,4698,3
zipf,4699,11
zipf,4700,42
zipf,4701,2
zipf,4702,1
zipf,4703,1
zipf,4704,0
zipf,4705,0
zipf,4706,0
zipf,4707,1
zipf,4708,0
zipf,4709,1
zipf,4710,13
zipf,4711,0
zipf,4712,4
zipf,4713,25
zipf,4714,3
zipf,4715,0
zipf,4716,1
zipf,4717,4
zipf,4718,2
zipf,4719,0
zipf,4720,2
zipf,4721,3
zipf,4722,0
zipf,4723,4
zipf,4724,0
zipf,4725,1
zipf,4726,13
zipf,4727,0
zipf,4728,4
zipf,4729,1
zipf,4730,1
zipf,4731,27
zipf,4732,1
zipf,4733,0
zipf,4734,26
zipf,4735,10
zipf,4736,7
zipf,4737,0
zipf,4738,0
zipf,4739,5
zipf,4740,0
zipf,4741,0
zipf,4742,12
zipf,4743,0
zipf,4744,0
zipf,4745,0
zipf,4746,2
zipf,4747,5
zipf,4748,20
zipf,4749,0
zipf,4750,0
zipf,4751,3
zipf,4752,1
zipf,4753,2
zipf,4754,29
zipf,4755,3
zipf,4756,1
zipf,4757,46
zipf,4758,0
zipf,4759,31
zipf,4760,2
zipf,4761,2
zipf,4762,29
zipf,4763,2
zipf,4764,2
zipf,4765,0
zipf,4766,6
zipf,4767,3
zipf,4768,0
zipf,4769,8
zipf,4770,5
zipf,4771,1
zipf,4772,0
zipf,4773,2
zipf,4774,0
zipf,4775,0
zipf,4776,1
zipf,4777,0
zipf,4778,0
zipf,4779,6
zipf,4780,1
zipf,4781,49
zipf,4782,27
zipf,4783,4
zipf,4784,39
zipf,4785,20
zipf,4786,1
zipf,4787,10
zipf,4788,0
zipf,4789,7
zipf,4790,2
zipf,4791,0
zipf,4792,0
zipf,4793,36
zipf,4794,1
zipf,4795,0
zipf,4796,0
zipf,4797,2
zipf,4798,17
zipf,4799,10
zipf,4800,2
zipf,4801,0
zipf,4802,0
zipf,4803,2
zipf,4804,14
zipf,4805,9
zipf,4806,1
zipf,4807,4
zipf,4808,2
zipf,4809,4
zipf,4810,3
zipf,4811,7
zipf,4812,2
zipf,4813,32
zipf,4814,1
zipf,4815,0
zipf,4816,0
zipf,4817,2
zipf,4818,3
zipf,4819,3
zipf,4820,8
zipf,4821,0
zipf,4822,6
zipf,4823,7
zipf,4824,1
zipf,4825,1
zipf,4826,0
zipf,4827,1
zipf,4828,12
zipf,4829,26
zipf,4830,4
zipf,4831,0
zipf,4832,7
zipf,4833,9
zipf,4834,1
zipf,4835,15
zipf,4836,0
zipf,4837,0
zipf,4838,0
zipf,4839,0
zipf,4840,21
zipf,4841,1
zipf,4842,0
zipf,4843,1
zipf,4844,1
zipf,4845,0
zipf,4846,0
zipf,4847,6
zipf,4848,0
zipf,4849,11
zipf,4850,0
zipf,4851,9
zipf,4852,14
zipf,4853,0
zipf,4854,0
zipf,4855,34
zipf,4856,2
zipf,4857,5
zipf,4858,0
zipf,4859,0
zipf,4860,2
zipf,4861,23
zipf,4862,0
zipf,4863,11
zipf,4864,6
zipf,4865,0
zipf,4866,0
zipf,4867,0
zipf,4868,2
zipf,4869,5
zipf,4870,1
zipf,4871,0
zipf,4872,7
zipf,4873,4
zipf,4874,3
zipf,4875,3
zipf,4876,0
zipf,4877,7
zipf,4878,1
zipf,4879,1
zipf,4880,0
zipf,4881,4
zipf,4882,4
zipf,4883,1
zipf,4884,19
zipf,4885,17
zipf,4886,0
zipf,4887,7
zipf,4888,1
zipf,4889,49
zipf,4890,0
zipf,4891,0
zipf,4892,2
zipf,4893,0
zipf,4894,7
zipf,4895,2
zipf,4896,0
zipf,4897,2
zipf,4898,23
zipf,4899,13
zipf,4900,2
zipf,4901,0
zipf,4902,0
zipf,4903,21
zipf,4904,8
zipf,4905,4
zipf,4906,22
zipf,4907,0
zipf,4908,7
zipf,4909,0
zipf,4910,0
zipf,4911,2
zipf,4912,1
zipf,4913,33
zipf,4914,1
zipf,4915,14
zipf,4916,10
zipf,4917,6
zipf,4918,28
zipf,4919,1
zipf,4920,1
zipf,4921,0
zipf,4922,0
